"   ","PLANT","COMPONENT_ID","COMPONENT_ID_STATUS","ASSET_ID","ASSET_ID2"
"844","01","1SV2021230783","INSTALLED","100000000410398","100000010000238"
"845","01","1SV2021230784","INSTALLED","100000000410398","100000010000239"
"846","01","1SV2021230785","INSTALLED","100000000410398","100000010000240"
"847","01","1SV2021230786","INSTALLED","100000000410398","100000010000241"
"848","01","1SV2021230787","INSTALLED","100000000410398","100000010000242"
"849","01","1SV2021230788","INSTALLED","100000000410398","100000010000243"
"850","01","1SV2021230789","INSTALLED","100000000410398","100000010000244"
"851","01","1SV2021230790","INSTALLED","100000000410398","100000010000245"
"852","01","1SV2021230791","INSTALLED","100000000410398","100000010000246"
"853","01","1SV2021230792","INSTALLED","100000000410398","100000010000247"
"854","01","1SV2021230793","INSTALLED","100000000410398","100000010000248"
"855","01","1SV2021230743","INSTALLED","100000000410398","100000010000198"
"856","01","1SV2021230746","INSTALLED","100000000410398","100000010000201"
"857","01","1SV2021230747","INSTALLED","100000000410398","100000010000202"
"858","01","1SV2021230744","INSTALLED","100000000410398","100000010000199"
"859","01","1SV2021230745","INSTALLED","100000000410398","100000010000200"
